zip,city_state,utility_name,pnode_name
20918,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20623,"Cheltenham,MD",Potomac Electric Power Co,PEPCO
20781,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20782,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20784,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20787,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20997,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20993,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20791,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20799,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20891,"Kensington,MD",Potomac Electric Power Co,PEPCO
20892,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20894,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20895,"Kensington,MD",Potomac Electric Power Co,PEPCO
20896,"Garrett Park,MD",Potomac Electric Power Co,PEPCO
20897,"Suburb Maryland Fac,MD",Potomac Electric Power Co,PEPCO
20898,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20899,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20704,"Beltsville,MD",Potomac Electric Power Co,PEPCO
20818,"Cabin John,MD",Potomac Electric Power Co,PEPCO
20810,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20811,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20812,"Glen Echo,MD",Potomac Electric Power Co,PEPCO
20813,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20814,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20815,"Chevy Chase,MD",Potomac Electric Power Co,PEPCO
20816,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20817,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20731,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20735,"Clinton,MD",Potomac Electric Power Co,PEPCO
20737,"Riverdale,MD",Potomac Electric Power Co,PEPCO
20825,"Chevy Chase,MD",Potomac Electric Power Co,PEPCO
20824,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20827,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20768,"Greenbelt,MD",Potomac Electric Power Co,PEPCO
20762,"Andrews Air Force Base,MD",Potomac Electric Power Co,PEPCO
20877,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20874,"Germantown,MD",Potomac Electric Power Co,PEPCO
20697,"Southern Md Facility,MD",Potomac Electric Power Co,PEPCO
20792,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20790,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20901,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20908,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20886,"Montgomery Village,MD",Potomac Electric Power Co,PEPCO
20885,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20883,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20880,"Washington Grove,MD",Potomac Electric Power Co,PEPCO
20889,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20712,"Mount Rainier,MD",Potomac Electric Power Co,PEPCO
20710,"Bladensburg,MD",Potomac Electric Power Co,PEPCO
20744,"Fort Washington,MD",Potomac Electric Power Co,PEPCO
20745,"Oxon Hill,MD",Potomac Electric Power Co,PEPCO
20746,"Suitland,MD",Potomac Electric Power Co,PEPCO
20747,"District Heights,MD",Potomac Electric Power Co,PEPCO
20740,"College Park,MD",Potomac Electric Power Co,PEPCO
20741,"College Park,MD",Potomac Electric Power Co,PEPCO
20854,"Potomac,MD",Potomac Electric Power Co,PEPCO
20855,"Derwood,MD",Potomac Electric Power Co,PEPCO
20857,"Rockville,MD",Potomac Electric Power Co,PEPCO
20850,"Rockville,MD",Potomac Electric Power Co,PEPCO
20851,"Rockville,MD",Potomac Electric Power Co,PEPCO
20852,"Rockville,MD",Potomac Electric Power Co,PEPCO
20853,"Rockville,MD",Potomac Electric Power Co,PEPCO
20859,"Potomac,MD",Potomac Electric Power Co,PEPCO
20884,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20906,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20907,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20904,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20905,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20902,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20903,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20915,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20914,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20913,"Takoma Park,MD",Potomac Electric Power Co,PEPCO
20912,"Takoma Park,MD",Potomac Electric Power Co,PEPCO
20775,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20774,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20771,"Greenbelt,MD",Potomac Electric Power Co,PEPCO
20770,"Greenbelt,MD",Potomac Electric Power Co,PEPCO
20773,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20772,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20750,"Oxon Hill,MD",Potomac Electric Power Co,PEPCO
20250,"Washington,DC",Potomac Electric Power Co,PEPCO
20251,"Washington,DC",Potomac Electric Power Co,PEPCO
20254,"Washington,DC",Potomac Electric Power Co,PEPCO
20436,"Washington,DC",Potomac Electric Power Co,PEPCO
56944,"Washington,DC",Potomac Electric Power Co,PEPCO
56972,"Washington,DC",Potomac Electric Power Co,PEPCO
20355,"Washington,DC",Potomac Electric Power Co,PEPCO
20350,"Washington,DC",Potomac Electric Power Co,PEPCO
20039,"Washington,DC",Potomac Electric Power Co,PEPCO
20010,"Washington,DC",Potomac Electric Power Co,PEPCO
20011,"Washington,DC",Potomac Electric Power Co,PEPCO
20012,"Washington,DC",Potomac Electric Power Co,PEPCO
20013,"Washington,DC",Potomac Electric Power Co,PEPCO
20015,"Washington,DC",Potomac Electric Power Co,PEPCO
20546,"Washington,DC",Potomac Electric Power Co,PEPCO
20549,"Washington,DC",Potomac Electric Power Co,PEPCO
20221,"Washington,DC",Potomac Electric Power Co,PEPCO
20220,"Washington,DC",Potomac Electric Power Co,PEPCO
20227,"Washington,DC",Potomac Electric Power Co,PEPCO
20226,"Washington,DC",Potomac Electric Power Co,PEPCO
20224,"Washington,DC",Potomac Electric Power Co,PEPCO
20228,"Washington,DC",Potomac Electric Power Co,PEPCO
20218,"Washington,DC",Potomac Electric Power Co,PEPCO
20520,"Washington,DC",Potomac Electric Power Co,PEPCO
20521,"Washington,DC",Potomac Electric Power Co,PEPCO
20522,"Washington,DC",Potomac Electric Power Co,PEPCO
20523,"Washington,DC",Potomac Electric Power Co,PEPCO
20524,"Washington,DC",Potomac Electric Power Co,PEPCO
20526,"Washington,DC",Potomac Electric Power Co,PEPCO
20527,"Washington,DC",Potomac Electric Power Co,PEPCO
20528,"Washington,DC",Potomac Electric Power Co,PEPCO
20529,"Washington,DC",Potomac Electric Power Co,PEPCO
20098,#N/A,Potomac Electric Power Co,PEPCO
20090,"Washington,DC",Potomac Electric Power Co,PEPCO
20091,"Washington,DC",Potomac Electric Power Co,PEPCO
20097,#N/A,Potomac Electric Power Co,PEPCO
20206,"Washington,DC",Potomac Electric Power Co,PEPCO
20201,"Washington,DC",Potomac Electric Power Co,PEPCO
20203,"Washington,DC",Potomac Electric Power Co,PEPCO
20208,"Washington,DC",Potomac Electric Power Co,PEPCO
20414,"Washington,DC",Potomac Electric Power Co,PEPCO
20415,"Washington,DC",Potomac Electric Power Co,PEPCO
20416,"Washington,DC",Potomac Electric Power Co,PEPCO
20410,"Washington,DC",Potomac Electric Power Co,PEPCO
20411,"Washington,DC",Potomac Electric Power Co,PEPCO
20413,"Washington,DC",Potomac Electric Power Co,PEPCO
20061,"Washington,DC",Potomac Electric Power Co,PEPCO
20306,"Washington,DC",Potomac Electric Power Co,PEPCO
20307,#N/A,Potomac Electric Power Co,PEPCO
20301,"Washington,DC",Potomac Electric Power Co,PEPCO
20303,"Washington,DC",Potomac Electric Power Co,PEPCO
20060,"Washington,DC",Potomac Electric Power Co,PEPCO
20069,"Washington,DC",Potomac Electric Power Co,PEPCO
20585,"Washington,DC",Potomac Electric Power Co,PEPCO
56901,"Washington,DC",Potomac Electric Power Co,PEPCO
20418,"Washington,DC",Potomac Electric Power Co,PEPCO
20419,"Washington,DC",Potomac Electric Power Co,PEPCO
20412,"Washington,DC",Potomac Electric Power Co,PEPCO
20380,"Washington,DC",Potomac Electric Power Co,PEPCO
20319,"Washington,DC",Potomac Electric Power Co,PEPCO
20029,"Washington,DC",Potomac Electric Power Co,PEPCO
20020,"Washington,DC",Potomac Electric Power Co,PEPCO
20023,#N/A,Potomac Electric Power Co,PEPCO
20022,"Washington,DC",Potomac Electric Power Co,PEPCO
20024,"Washington,DC",Potomac Electric Power Co,PEPCO
20027,"Washington,DC",Potomac Electric Power Co,PEPCO
20026,"Washington,DC",Potomac Electric Power Co,PEPCO
20433,"Washington,DC",Potomac Electric Power Co,PEPCO
20511,"Washington,DC",Potomac Electric Power Co,PEPCO
20510,"Washington,DC",Potomac Electric Power Co,PEPCO
20515,"Washington,DC",Potomac Electric Power Co,PEPCO
20451,"Washington,DC",Potomac Electric Power Co,PEPCO
20270,"Washington,DC",Potomac Electric Power Co,PEPCO
20591,"Washington,DC",Potomac Electric Power Co,PEPCO
20590,"Washington,DC",Potomac Electric Power Co,PEPCO
20593,"Washington,DC",Potomac Electric Power Co,PEPCO
20597,"Washington,DC",Potomac Electric Power Co,PEPCO
20599,"Washington,DC",Potomac Electric Power Co,PEPCO
20429,"Washington,DC",Potomac Electric Power Co,PEPCO
20428,"Washington,DC",Potomac Electric Power Co,PEPCO
20533,"Washington,DC",Potomac Electric Power Co,PEPCO
20076,"Washington,DC",Potomac Electric Power Co,PEPCO
20074,"Washington,DC",Potomac Electric Power Co,PEPCO
20075,"Washington,DC",Potomac Electric Power Co,PEPCO
20073,"Washington,DC",Potomac Electric Power Co,PEPCO
20070,"Washington,DC",Potomac Electric Power Co,PEPCO
20071,"Washington,DC",Potomac Electric Power Co,PEPCO
20078,"Washington,DC",Potomac Electric Power Co,PEPCO
20547,"Washington,DC",Potomac Electric Power Co,PEPCO
20544,"Washington,DC",Potomac Electric Power Co,PEPCO
20542,"Washington,DC",Potomac Electric Power Co,PEPCO
20543,"Washington,DC",Potomac Electric Power Co,PEPCO
20540,"Washington,DC",Potomac Electric Power Co,PEPCO
20541,"Washington,DC",Potomac Electric Power Co,PEPCO
20548,"Washington,DC",Potomac Electric Power Co,PEPCO
20241,"Washington,DC",Potomac Electric Power Co,PEPCO
20240,"Washington,DC",Potomac Electric Power Co,PEPCO
20242,"Washington,DC",Potomac Electric Power Co,PEPCO
20245,"Washington,DC",Potomac Electric Power Co,PEPCO
20244,"Washington,DC",Potomac Electric Power Co,PEPCO
20204,"Washington,DC",Potomac Electric Power Co,PEPCO
20202,"Washington,DC",Potomac Electric Power Co,PEPCO
20525,"Washington,DC",Potomac Electric Power Co,PEPCO
20447,"Washington,DC",Potomac Electric Power Co,PEPCO
20442,"Washington,DC",Potomac Electric Power Co,PEPCO
20441,"Washington,DC",Potomac Electric Power Co,PEPCO
20237,"Washington,DC",Potomac Electric Power Co,PEPCO
20230,"Washington,DC",Potomac Electric Power Co,PEPCO
20232,"Washington,DC",Potomac Electric Power Co,PEPCO
20233,"Washington,DC",Potomac Electric Power Co,PEPCO
20444,"Washington,DC",Potomac Electric Power Co,PEPCO
20440,"Washington,DC",Potomac Electric Power Co,PEPCO
20007,"Washington,DC",Potomac Electric Power Co,PEPCO
20006,"Washington,DC",Potomac Electric Power Co,PEPCO
20005,"Washington,DC",Potomac Electric Power Co,PEPCO
20004,"Washington,DC",Potomac Electric Power Co,PEPCO
20003,"Washington,DC",Potomac Electric Power Co,PEPCO
20002,"Washington,DC",Potomac Electric Power Co,PEPCO
20001,"Washington,DC",Potomac Electric Power Co,PEPCO
20009,"Washington,DC",Potomac Electric Power Co,PEPCO
20008,"Washington,DC",Potomac Electric Power Co,PEPCO
20216,"Washington,DC",Potomac Electric Power Co,PEPCO
20217,"Washington,DC",Potomac Electric Power Co,PEPCO
20214,"Washington,DC",Potomac Electric Power Co,PEPCO
20215,"Washington,DC",Potomac Electric Power Co,PEPCO
20210,"Washington,DC",Potomac Electric Power Co,PEPCO
20211,"Washington,DC",Potomac Electric Power Co,PEPCO
20219,"Washington,DC",Potomac Electric Power Co,PEPCO
20537,"Washington,DC",Potomac Electric Power Co,PEPCO
20536,"Washington,DC",Potomac Electric Power Co,PEPCO
20535,"Washington,DC",Potomac Electric Power Co,PEPCO
20534,"Washington,DC",Potomac Electric Power Co,PEPCO
20532,#N/A,Potomac Electric Power Co,PEPCO
20531,"Washington,DC",Potomac Electric Power Co,PEPCO
20530,"Washington,DC",Potomac Electric Power Co,PEPCO
20539,"Washington,DC",Potomac Electric Power Co,PEPCO
20538,"Washington,DC",Potomac Electric Power Co,PEPCO
20088,#N/A,Potomac Electric Power Co,PEPCO
20082,"Washington,DC",Potomac Electric Power Co,PEPCO
20081,"Washington,DC",Potomac Electric Power Co,PEPCO
20080,"Washington,DC",Potomac Electric Power Co,PEPCO
20299,"Washington,DC",Potomac Electric Power Co,PEPCO
20016,"Washington,DC",Potomac Electric Power Co,PEPCO
20310,"Washington,DC",Potomac Electric Power Co,PEPCO
20317,"Washington,DC",Potomac Electric Power Co,PEPCO
20314,"Washington,DC",Potomac Electric Power Co,PEPCO
20318,"Washington,DC",Potomac Electric Power Co,PEPCO
56933,"Washington,DC",Potomac Electric Power Co,PEPCO
20403,"Washington,DC",Potomac Electric Power Co,PEPCO
20402,"Washington,DC",Potomac Electric Power Co,PEPCO
20401,"Washington,DC",Potomac Electric Power Co,PEPCO
20407,"Washington,DC",Potomac Electric Power Co,PEPCO
20406,"Washington,DC",Potomac Electric Power Co,PEPCO
20405,"Washington,DC",Potomac Electric Power Co,PEPCO
20398,"Washington Navy Yard,DC",Potomac Electric Power Co,PEPCO
20393,"Washington,DC",Potomac Electric Power Co,PEPCO
20392,"Washington,DC",Potomac Electric Power Co,PEPCO
20391,"Washington Navy Yard,DC",Potomac Electric Power Co,PEPCO
20390,"Washington,DC",Potomac Electric Power Co,PEPCO
20395,"Washington,DC",Potomac Electric Power Co,PEPCO
20394,"Washington,DC",Potomac Electric Power Co,PEPCO
20277,"Washington,DC",Potomac Electric Power Co,PEPCO
20058,"Washington,DC",Potomac Electric Power Co,PEPCO
20059,"Washington,DC",Potomac Electric Power Co,PEPCO
20055,"Washington,DC",Potomac Electric Power Co,PEPCO
20056,"Washington,DC",Potomac Electric Power Co,PEPCO
20057,"Washington,DC",Potomac Electric Power Co,PEPCO
20050,"Washington,DC",Potomac Electric Power Co,PEPCO
20051,#N/A,Potomac Electric Power Co,PEPCO
20052,"Washington,DC",Potomac Electric Power Co,PEPCO
20053,"Washington,DC",Potomac Electric Power Co,PEPCO
20439,"Washington,DC",Potomac Electric Power Co,PEPCO
20388,"Washington Navy Yard,DC",Potomac Electric Power Co,PEPCO
20389,"Washington,DC",Potomac Electric Power Co,PEPCO
20017,"Washington,DC",Potomac Electric Power Co,PEPCO
20018,"Washington,DC",Potomac Electric Power Co,PEPCO
20565,"Washington,DC",Potomac Electric Power Co,PEPCO
20566,"Washington,DC",Potomac Electric Power Co,PEPCO
20560,"Washington,DC",Potomac Electric Power Co,PEPCO
20266,"Washington,DC",Potomac Electric Power Co,PEPCO
20262,"Washington,DC",Potomac Electric Power Co,PEPCO
20261,"Washington,DC",Potomac Electric Power Co,PEPCO
20260,"Washington,DC",Potomac Electric Power Co,PEPCO
20268,"Washington,DC",Potomac Electric Power Co,PEPCO
20223,"Washington,DC",Potomac Electric Power Co,PEPCO
20594,"Washington,DC",Potomac Electric Power Co,PEPCO
20470,"Washington,DC",Potomac Electric Power Co,PEPCO
20340,"Washington,DC",Potomac Electric Power Co,PEPCO
20229,"Washington,DC",Potomac Electric Power Co,PEPCO
20472,"Washington,DC",Potomac Electric Power Co,PEPCO
20065,"Washington,DC",Potomac Electric Power Co,PEPCO
20064,"Washington,DC",Potomac Electric Power Co,PEPCO
20067,"Washington,DC",Potomac Electric Power Co,PEPCO
20066,"Washington,DC",Potomac Electric Power Co,PEPCO
20063,"Washington,DC",Potomac Electric Power Co,PEPCO
20062,"Washington,DC",Potomac Electric Power Co,PEPCO
20068,"Washington,DC",Potomac Electric Power Co,PEPCO
20222,"Washington,DC",Potomac Electric Power Co,PEPCO
20555,"Washington,DC",Potomac Electric Power Co,PEPCO
20554,"Washington,DC",Potomac Electric Power Co,PEPCO
20557,"Washington,DC",Potomac Electric Power Co,PEPCO
20551,"Washington,DC",Potomac Electric Power Co,PEPCO
20553,"Washington,DC",Potomac Electric Power Co,PEPCO
20552,"Washington,DC",Potomac Electric Power Co,PEPCO
20559,"Washington,DC",Potomac Electric Power Co,PEPCO
20558,#N/A,Potomac Electric Power Co,PEPCO
20423,"Washington,DC",Potomac Electric Power Co,PEPCO
20019,"Washington,DC",Potomac Electric Power Co,PEPCO
20238,"Washington,DC",Potomac Electric Power Co,PEPCO
20239,"Washington,DC",Potomac Electric Power Co,PEPCO
20235,"Washington,DC",Potomac Electric Power Co,PEPCO
20370,"Washington,DC",Potomac Electric Power Co,PEPCO
20373,"Naval Anacost Annex,DC",Potomac Electric Power Co,PEPCO
20372,"Washington,DC",Potomac Electric Power Co,PEPCO
20375,"Washington,DC",Potomac Electric Power Co,PEPCO
20374,"Washington Navy Yard,DC",Potomac Electric Power Co,PEPCO
20376,"Washington Navy Yard,DC",Potomac Electric Power Co,PEPCO
20265,"Washington,DC",Potomac Electric Power Co,PEPCO
20425,"Washington,DC",Potomac Electric Power Co,PEPCO
20424,"Washington,DC",Potomac Electric Power Co,PEPCO
20427,"Washington,DC",Potomac Electric Power Co,PEPCO
20426,"Washington,DC",Potomac Electric Power Co,PEPCO
20421,"Washington,DC",Potomac Electric Power Co,PEPCO
20420,"Washington,DC",Potomac Electric Power Co,PEPCO
20422,"Washington,DC",Potomac Electric Power Co,PEPCO
56915,"Washington,DC",Potomac Electric Power Co,PEPCO
20469,"Washington,DC",Potomac Electric Power Co,PEPCO
20468,"Washington,DC",Potomac Electric Power Co,PEPCO
20038,"Washington,DC",Potomac Electric Power Co,PEPCO
20032,"Washington,DC",Potomac Electric Power Co,PEPCO
20033,"Washington,DC",Potomac Electric Power Co,PEPCO
20030,"Washington,DC",Potomac Electric Power Co,PEPCO
20036,"Washington,DC",Potomac Electric Power Co,PEPCO
20037,"Washington,DC",Potomac Electric Power Co,PEPCO
20035,"Washington,DC",Potomac Electric Power Co,PEPCO
20437,"Washington,DC",Potomac Electric Power Co,PEPCO
20434,"Washington,DC",Potomac Electric Power Co,PEPCO
20435,"Washington,DC",Potomac Electric Power Co,PEPCO
20431,"Washington,DC",Potomac Electric Power Co,PEPCO
20453,"Washington,DC",Potomac Electric Power Co,PEPCO
20456,"Washington,DC",Potomac Electric Power Co,PEPCO
20207,"Washington,DC",Potomac Electric Power Co,PEPCO
20508,"Washington,DC",Potomac Electric Power Co,PEPCO
20509,"Washington,DC",Potomac Electric Power Co,PEPCO
20502,"Washington,DC",Potomac Electric Power Co,PEPCO
20503,"Washington,DC",Potomac Electric Power Co,PEPCO
20500,"Washington,DC",Potomac Electric Power Co,PEPCO
20501,"Washington,DC",Potomac Electric Power Co,PEPCO
20506,"Washington,DC",Potomac Electric Power Co,PEPCO
20507,"Washington,DC",Potomac Electric Power Co,PEPCO
20504,"Washington,DC",Potomac Electric Power Co,PEPCO
20505,"Washington,DC",Potomac Electric Power Co,PEPCO
20578,"Washington,DC",Potomac Electric Power Co,PEPCO
20289,"Washington,DC",Potomac Electric Power Co,PEPCO
20580,"Washington,DC",Potomac Electric Power Co,PEPCO
20581,"Washington,DC",Potomac Electric Power Co,PEPCO
20586,"Washington,DC",Potomac Electric Power Co,PEPCO
20212,"Washington,DC",Potomac Electric Power Co,PEPCO
20213,"Washington,DC",Potomac Electric Power Co,PEPCO
20460,"Washington,DC",Potomac Electric Power Co,PEPCO
20463,"Washington,DC",Potomac Electric Power Co,PEPCO
56920,"Washington,DC",Potomac Electric Power Co,PEPCO
20077,"Washington,DC",Potomac Electric Power Co,PEPCO
20043,"Washington,DC",Potomac Electric Power Co,PEPCO
20042,"Washington,DC",Potomac Electric Power Co,PEPCO
20040,"Washington,DC",Potomac Electric Power Co,PEPCO
20047,"Washington,DC",Potomac Electric Power Co,PEPCO
20046,#N/A,Potomac Electric Power Co,PEPCO
20045,"Washington,DC",Potomac Electric Power Co,PEPCO
20044,"Washington,DC",Potomac Electric Power Co,PEPCO
20049,"Washington,DC",Potomac Electric Power Co,PEPCO
20404,"Washington,DC",Potomac Electric Power Co,PEPCO
20409,"Washington,DC",Potomac Electric Power Co,PEPCO
20408,"Washington,DC",Potomac Electric Power Co,PEPCO
20573,"Washington,DC",Potomac Electric Power Co,PEPCO
20572,"Washington,DC",Potomac Electric Power Co,PEPCO
20571,"Washington,DC",Potomac Electric Power Co,PEPCO
20570,"Washington,DC",Potomac Electric Power Co,PEPCO
20577,"Washington,DC",Potomac Electric Power Co,PEPCO
20576,"Washington,DC",Potomac Electric Power Co,PEPCO
20575,"Washington,DC",Potomac Electric Power Co,PEPCO
20579,"Washington,DC",Potomac Electric Power Co,PEPCO
20860,"Sandy Spring,MD",Potomac Electric Power Co,PEPCO
20722,"Brentwood,MD",Potomac Electric Power Co,PEPCO
20783,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20788,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20832,"Olney,MD",Potomac Electric Power Co,PEPCO
20830,"Olney,MD",Potomac Electric Power Co,PEPCO
20738,"Riverdale,MD",Potomac Electric Power Co,PEPCO
20753,"District Heights,MD",Potomac Electric Power Co,PEPCO
20752,"Suitland,MD",Potomac Electric Power Co,PEPCO
20757,"Temple Hills,MD",Potomac Electric Power Co,PEPCO
20742,"College Park,MD",Potomac Electric Power Co,PEPCO
20743,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20748,"Temple Hills,MD",Potomac Electric Power Co,PEPCO
20749,"Fort Washington,MD",Potomac Electric Power Co,PEPCO
20849,"Rockville,MD",Potomac Electric Power Co,PEPCO
20848,"Rockville,MD",Potomac Electric Power Co,PEPCO
20847,"Rockville,MD",Potomac Electric Power Co,PEPCO
20878,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20879,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20916,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20911,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20910,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20918,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20623,"Cheltenham,MD",Potomac Electric Power Co,PEPCO
20781,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20782,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20784,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20787,"Hyattsville,MD",Potomac Electric Power Co,PEPCO
20997,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20993,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20791,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20799,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20891,"Kensington,MD",Potomac Electric Power Co,PEPCO
20892,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20894,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20895,"Kensington,MD",Potomac Electric Power Co,PEPCO
20896,"Garrett Park,MD",Potomac Electric Power Co,PEPCO
20897,"Suburb Maryland Fac,MD",Potomac Electric Power Co,PEPCO
20898,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20899,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20704,"Beltsville,MD",Potomac Electric Power Co,PEPCO
20818,"Cabin John,MD",Potomac Electric Power Co,PEPCO
20810,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20811,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20812,"Glen Echo,MD",Potomac Electric Power Co,PEPCO
20813,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20814,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20815,"Chevy Chase,MD",Potomac Electric Power Co,PEPCO
20816,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20817,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20731,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20735,"Clinton,MD",Potomac Electric Power Co,PEPCO
20737,"Riverdale,MD",Potomac Electric Power Co,PEPCO
20825,"Chevy Chase,MD",Potomac Electric Power Co,PEPCO
20824,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20827,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20768,"Greenbelt,MD",Potomac Electric Power Co,PEPCO
20762,"Andrews Air Force Base,MD",Potomac Electric Power Co,PEPCO
20877,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20874,"Germantown,MD",Potomac Electric Power Co,PEPCO
20697,"Southern Md Facility,MD",Potomac Electric Power Co,PEPCO
20792,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20790,"Capitol Heights,MD",Potomac Electric Power Co,PEPCO
20901,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20908,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20886,"Montgomery Village,MD",Potomac Electric Power Co,PEPCO
20885,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20883,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20880,"Washington Grove,MD",Potomac Electric Power Co,PEPCO
20889,"Bethesda,MD",Potomac Electric Power Co,PEPCO
20712,"Mount Rainier,MD",Potomac Electric Power Co,PEPCO
20710,"Bladensburg,MD",Potomac Electric Power Co,PEPCO
20744,"Fort Washington,MD",Potomac Electric Power Co,PEPCO
20745,"Oxon Hill,MD",Potomac Electric Power Co,PEPCO
20746,"Suitland,MD",Potomac Electric Power Co,PEPCO
20747,"District Heights,MD",Potomac Electric Power Co,PEPCO
20740,"College Park,MD",Potomac Electric Power Co,PEPCO
20741,"College Park,MD",Potomac Electric Power Co,PEPCO
20854,"Potomac,MD",Potomac Electric Power Co,PEPCO
20855,"Derwood,MD",Potomac Electric Power Co,PEPCO
20857,"Rockville,MD",Potomac Electric Power Co,PEPCO
20850,"Rockville,MD",Potomac Electric Power Co,PEPCO
20851,"Rockville,MD",Potomac Electric Power Co,PEPCO
20852,"Rockville,MD",Potomac Electric Power Co,PEPCO
20853,"Rockville,MD",Potomac Electric Power Co,PEPCO
20859,"Potomac,MD",Potomac Electric Power Co,PEPCO
20884,"Gaithersburg,MD",Potomac Electric Power Co,PEPCO
20906,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20907,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20904,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20905,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20902,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20903,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20915,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20914,"Silver Spring,MD",Potomac Electric Power Co,PEPCO
20913,"Takoma Park,MD",Potomac Electric Power Co,PEPCO
20912,"Takoma Park,MD",Potomac Electric Power Co,PEPCO
20775,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20774,"Upper Marlboro,MD",Potomac Electric Power Co,PEPCO
20771,"Greenbelt,MD",Potomac Electric Power Co,PEPCO
